object,action,provider,event_id,channel,tier,builds,already_mapped,verify,pass,method,message,fields
file,read,Microsoft-Windows-MiStreamProvider,1505,Operational,log,W2022,False,ok,uncapped,sweep,Failed to read file. Error: {error}; File: {fileName},"{error, fileName}"
file,read,Microsoft-Windows-Ntfs,162,System,log,W11+W2022,False,ok,uncapped,sweep,The data read from the storage does not match what was previously written or read. Volume correlation I,"{DeviceName, FileReference, VolumeCorrelationId, VolumeId, VolumeLabel}"
file,read,Microsoft-Windows-Ntfs,402,Microsoft-Windows-Ntfs/Performance,log,W11+W2022,False,ok,uncapped,sweep,Efs offloading read regular file. Volume serial: {VolumeSerialNumber} File refere,"{FileName, FileReference, VolumeSerialNumber}"
file,read,Microsoft-Windows-Ntfs,405,Microsoft-Windows-Ntfs/Performance,log,W11+W2022,False,ok,uncapped,sweep,Efs legacy read regular file. Volume serial: {VolumeSerialNumber} File refere,"{FileName, FileReference, VolumeSerialNumber}"
file,read,Microsoft-Windows-OverlayFilter,24834,System,log,W11+W2022,False,ok,uncapped,sweep,The filter failed to validate a read from {FileNameBuffer} at file offset {FileOffset} of length {ReadSize}.,"{FileNameBuffer, FileOffset, ReadSize}"
file,read,Microsoft-Windows-OverlayFilter,24845,System,log,W11+W2022,False,ok,uncapped,sweep,The task has failed to read file at {wimHashFile}. HRESULT = {hr},"{hr, wimHashFile}"
file,read,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4102,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,log,W11+W2022,False,ok,uncapped,sweep,Cannot read file {FileName}.,{FileName}
file,read,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4103,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,log,W11+W2022,False,ok,uncapped,sweep,Cannot read checksum content from file {FileName}.,{FileName}
file,read,Microsoft-Windows-SMBServer,1030,Microsoft-Windows-SMBServer/Operational,log,W11+W2022,False,ok,priority,sweep,An MDL read or write completion request failed.Server Name: {ServerName}Share Name: {ShareName}File Name: {File,"{FileName, IsRead, ServerName, ShareName, Status}"
file,read,Microsoft-Windows-Search,3221228487,,etw,W11+W2022,False,ok,uncapped,sweep,The transaction file cannot be read.{ExtraInfo},{ExtraInfo}
file,read,Microsoft-Windows-Security-Auditing,4663,Security,log,W11+W2022,False,ok,agent,agent,An attempt was made to access an object. AccessList carries ReadData/ReadAttributes; canonical file read audit.,"{SubjectUserSid, SubjectUserName, SubjectDomainName, SubjectLogonId, ObjectServer, ObjectType, ObjectName, HandleId, AccessList}"
file,read,Microsoft-Windows-Storage-Tiering-IoHeat,2,Tiering Heat Measurement Channel,log,W11+W2022,False,ok,uncapped,sweep,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},"{FileIDLower, FileIDUpper, Length, Offset, VolumeIdHash}"
file,read,Microsoft-Windows-UAC-FileVirtualization,2002,Microsoft-Windows-UAC-FileVirtualization/Operational,log,W11+W2022,False,ok,uncapped,sweep,Failed to read the file list.,{}
file,read,Microsoft-Windows-VHDMP,8,Microsoft-Windows-VHDMP/Operational,log,W11+W2022,False,ok,uncapped,both,The change tracking file for VHD {VhdFileName} is corrupted and cannot be read. No change tracking information will be available for this VHD; and change tracking will need to be,{VhdFileName}
file,timestomp,Microsoft-Windows-AppXDeployment-Server,8102,Microsoft-Windows-AppXDeploymentServer/Operational,log,W11+W2022,False,ok,uncapped,sweep,Modified file {ModifiedFile} found in package {PackageFullName}.,"{ModifiedFile, PackageFullName}"
file,timestomp,Microsoft-Windows-AppXDeployment-Server,8108,Microsoft-Windows-AppXDeploymentServer/Operational,log,W11+W2022,False,ok,uncapped,sweep,Modified file {ModifiedFile} found in package {PackageFullName}.,"{ModifiedFile, PackageFullName}"
file,timestomp,Microsoft-Windows-Kernel-Boot,212,Microsoft-Windows-Kernel-Boot/Analytic,analytic,W11+W2022,False,ok,uncapped,sweep,File modification detected after load: {PathLength}.,{PathLength}
file,timestomp,Microsoft-Windows-User Profiles General,69,Microsoft-Windows-User Profile Service/Operational,log,W2022,False,ok,uncapped,sweep,{SourceFile} which has timestamp {SourceTimestamp} was not copied to {DestinationFile} which has timestamp {DestinationTimestamp} si,"{DestinationFile, DestinationTimestamp, SourceFile, SourceTimestamp}"
file,timestomp,Microsoft-Windows-User Profiles General,1007,Microsoft-Windows-User Profile Service/Diagnostic,log,W2022,False,ok,uncapped,sweep,{SourceFile} which has timestamp {SourceTimestamp} was not copied to {DestinationFile} which has timestamp {DestinationTimestamp} si,"{DestinationFile, DestinationTimestamp, SourceFile, SourceTimestamp}"
file,timestomp,Microsoft-Windows-VHDMP,9,Microsoft-Windows-VHDMP/Operational,log,W11+W2022,False,ok,uncapped,sweep,The VHD file {VhdFileName} has been modified without updating its associated change tracking file. Because the consistency of the change tracking information cannot be ensured; the ch,{VhdFileName}
file,timestomp,Microsoft-Windows-VHDMP,10,Microsoft-Windows-VHDMP/Operational,log,W11+W2022,False,ok,uncapped,sweep,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. C,"{Status, VhdFileName}"
file,write,Microsoft-Windows-AppLocker,8031,Microsoft-Windows-AppLocker/EXE and DLL,log,W11+W2022,False,ok,sweep,both,SmartlockerFilter detected file {FileName} being written by process {CurrentProcess}.,"{CurrentProcess, FileName}"
file,write,Microsoft-Windows-AppXDeployment-Server,500,Microsoft-Windows-AppXDeploymentServer/Operational,log,W11+W2022,False,ok,sweep,sweep,Framework package {PackageMoniker} download failed; file write size is {Writesize}; actual file size is {Filesize},"{Filesize, PackageMoniker, Writesize}"
file,write,Microsoft-Windows-AppXDeployment-Server,8102,Microsoft-Windows-AppXDeploymentServer/Operational,log,W11+W2022,False,ok,uncapped,sweep,Modified file {ModifiedFile} found in package {PackageFullName}.,"{ModifiedFile, PackageFullName}"
file,write,Microsoft-Windows-AppXDeployment-Server,8108,Microsoft-Windows-AppXDeploymentServer/Operational,log,W11+W2022,False,ok,uncapped,sweep,Modified file {ModifiedFile} found in package {PackageFullName}.,"{ModifiedFile, PackageFullName}"
file,write,Microsoft-Windows-Bits-Client,307,Microsoft-Windows-Bits-Client/Operational,log,W11+W2022,False,ok,sweep,sweep,It took {number} seconds to write a change file to the BITS job list. If this is excessive; the number of BITS jobs may be larger than this ma,{number}
file,write,Microsoft-Windows-CertificateServicesClient-CredentialRoaming,1007,Application,log,W11+W2022,False,ok,sweep,sweep,Certificate Services Client: Credential Roaming failed to write the State File. Error code {ErrorCode} ({ErrorMsg}),"{ErrorCode, ErrorMsg}"
file,write,Microsoft-Windows-Deduplication,24644,Microsoft-Windows-Deduplication/Performance,log,W11,False,ok,uncapped,sweep,Queue write request on dedup file (FileObject {FileObject}; Offset {Offset}; Length {Length}),"{FileObject, Length, Offset}"
file,write,Microsoft-Windows-Deduplication,24645,Microsoft-Windows-Deduplication/Performance,log,W11,False,ok,uncapped,sweep,Queue write request on dedup file completed {CompletionStatus},{CompletionStatus}
file,write,Microsoft-Windows-Deduplication,24646,Microsoft-Windows-Deduplication/Performance,log,W11,False,ok,uncapped,sweep,Do copy on write work on dedup file (FileObject {FileObject}; Offset {Offset}; Length {Length}),"{FileObject, Length, Offset}"
file,write,Microsoft-Windows-Deduplication,24647,Microsoft-Windows-Deduplication/Performance,log,W11,False,ok,uncapped,sweep,Do copy on write work on dedup file completed {CompletionStatus},{CompletionStatus}
file,write,Microsoft-Windows-Deduplication,24656,Microsoft-Windows-Deduplication/Performance,log,W11,False,ok,uncapped,sweep,Write clean data to dedup file normally (FileObject {FileObject}; Offset {Offset}; Length {Length}),"{FileObject, Length, Offset}"
file,write,Microsoft-Windows-Deduplication,24657,Microsoft-Windows-Deduplication/Performance,log,W11,False,ok,uncapped,sweep,Write clean data to dedup file completed {CompletionStatus},{CompletionStatus}
file,write,Microsoft-Windows-Deduplication,24658,Microsoft-Windows-Deduplication/Performance,log,W11,False,ok,uncapped,sweep,Write clean data to dedup file paged (FileObject {FileObject}; Offset {Offset}; Length {Length}),"{FileObject, Length, Offset}"
file,write,Microsoft-Windows-Deduplication,24659,Microsoft-Windows-Deduplication/Performance,log,W11,False,ok,uncapped,sweep,Write clean data to dedup file paged completed {CompletionStatus},{CompletionStatus}
file,write,Microsoft-Windows-HttpEvent,3221240472,,etw,W11+W2022,False,ok,uncapped,sweep,to create log file {LogFile}. Make sure that the logging directory is correct and this computer has write access to that directory.,{LogFile}
file,write,Microsoft-Windows-HttpEvent,3221240474,,etw,W11+W2022,False,ok,uncapped,sweep,Unable to write to the log file {LogFile} for site W3SVC{SiteId}. Disk may be full. If this is a network path; make,"{LogFile, SiteId}"
file,write,Microsoft-Windows-HttpEvent,3221240476,,etw,W11+W2022,False,ok,uncapped,sweep,Unable to write to the centralized binary log file {LogFile}. Disk may be full. If this is a network path; make sur,{LogFile}
file,write,Microsoft-Windows-HttpEvent,3221240484,,etw,W11+W2022,False,ok,uncapped,sweep,Unable to write to the error log file. Disk may be full. The data field contains the error number.,{}
file,write,Microsoft-Windows-HttpEvent,3221240490,,etw,W11+W2022,False,ok,uncapped,sweep,Unable to write to the centralized W3C log file {LogFile}. Disk may be full. If this is a network path; make sure t,{LogFile}
file,write,Microsoft-Windows-HttpService,51,HTTP Service Channel,log,W11+W2022,False,ok,uncapped,sweep,Entry has been written to {Type} log file.,{Type}
file,write,Microsoft-Windows-Kernel-Boot,5,Microsoft-Windows-Kernel-Boot/Analytic,analytic,W11+W2022,False,ok,uncapped,sweep,File IO for boot application {ApplicationGuid}: Total Bytes Read = {BytesRead}; Total Bytes Written = {BytesWritten}.,"{ApplicationGuid, BytesRead, BytesWritten}"
file,write,Microsoft-Windows-Kernel-Boot,212,Microsoft-Windows-Kernel-Boot/Analytic,analytic,W11+W2022,False,ok,uncapped,sweep,File modification detected after load: {PathLength}.,{PathLength}
file,write,Microsoft-Windows-Kernel-EventTracing,0,Microsoft-Windows-Kernel-EventTracing/Admin,log,W11+W2022,False,ok,uncapped,sweep,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},"{ErrorCode, FileName, SessionName}"
file,write,Microsoft-Windows-Kernel-LiveDump,3,Microsoft-Windows-Kernel-LiveDump/Operational,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-Kernel-LiveDump Live Dump Capture Dump Data API Dump File Write Start,{}
file,write,Microsoft-Windows-Kernel-LiveDump,203,Microsoft-Windows-Kernel-LiveDump/Operational,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-Kernel-LiveDump Live Dump Write Deferred Dump Data API Dump File Write Start,{}
file,write,Microsoft-Windows-Kernel-LiveDump,204,Microsoft-Windows-Kernel-LiveDump/Operational,log,W11+W2022,False,ok,uncapped,sweep,Write deferred dump data to file ended. NT Status: {NTStatus}. Total {TotalBytes} bytes (Header|Primary|S,"{DumpWriteDuration_ms, HeaderBytes, NTStatus, PrimaryDataBytes, SecondaryDataBytes, TotalBytes}"
file,write,Microsoft-Windows-MUI,2010,Microsoft-Windows-MUI/Admin,log,W11+W2022,False,ok,uncapped,both,Unable to parse the cacheable file list or write to the resource cache manifest. If configuration file was specified as command-line parameter; chec,{}
file,write,Microsoft-Windows-MiStreamProvider,1512,Operational,log,W2022,False,ok,uncapped,sweep,Failed to write file stream. Error: {error},{error}
file,write,Microsoft-Windows-Ntfs,7,System,log,W11+W2022,False,ok,uncapped,sweep,Ntfs has detected torn write on a volume. Volume correlation Id: {VolumeCorrelationId} Volume name: {VolumeN,"{BufferOffset, FileName, FileReference, VolumeCorrelationId, VolumeLabel, VolumeName}"
file,write,Microsoft-Windows-Ntfs,162,System,log,W11+W2022,False,ok,uncapped,sweep,The data read from the storage does not match what was previously written or read. Volume correlation Id: {VolumeCorrelationId} Volume name: {VolumeId},"{DeviceName, FileReference, VolumeCorrelationId, VolumeId, VolumeLabel}"
file,write,Microsoft-Windows-Ntfs,403,Microsoft-Windows-Ntfs/Performance,log,W11+W2022,False,ok,uncapped,sweep,Efs offloading write regular file. Volume serial: {VolumeSerialNumber} File refere,"{FileName, FileReference, VolumeSerialNumber}"
file,write,Microsoft-Windows-Ntfs,406,Microsoft-Windows-Ntfs/Performance,log,W11+W2022,False,ok,uncapped,sweep,Efs legacy write regular file. Volume serial: {VolumeSerialNumber} File refere,"{FileName, FileReference, VolumeSerialNumber}"
file,write,Microsoft-Windows-OverlayFilter,24846,System,log,W11+W2022,False,ok,uncapped,sweep,The task has failed to write file at {wimHashFile}. HRESULT = {hr},"{hr, wimHashFile}"
file,write,Microsoft-Windows-ReFS,134,System,log,W11+W2022,False,ok,uncapped,sweep,The file system was unable to write metadata to the media backing volume {VolumeId}. A write failed with status '{FailureReason}' ReFS,"{FailureReason, VolumeId}"
file,write,Microsoft-Windows-ReFS,137,System,log,W11+W2022,False,ok,uncapped,sweep,The file system was unable to write metadata to the media backing volume {VolumeId}. Log redo failed with status '{FailureReason}' . Th,"{FailureReason, VolumeId}"
file,write,Microsoft-Windows-ReFS-v1,134,System,log,W11+W2022,False,ok,uncapped,sweep,The file system was unable to write metadata to the media backing volume {VolumeId}. A write failed with status '{FailureReason}' ReFS,"{FailureReason, VolumeId}"
file,write,Microsoft-Windows-SMBServer,1030,Microsoft-Windows-SMBServer/Operational,log,W11+W2022,False,ok,uncapped,sweep,An MDL read or write completion request failed.Server Name: {ServerName}Share Name: {ShareName}File Name: {FileName}IsRe,"{FileName, IsRead, ServerName, ShareName, Status}"
file,write,Microsoft-Windows-Storage-Tiering-IoHeat,3,Tiering Heat Measurement Channel,log,W11+W2022,False,ok,uncapped,sweep,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},"{FileIDLower, FileIDUpper, Length, Offset, VolumeIdHash}"
file,write,Microsoft-Windows-Time-Service,19,System,log,W11+W2022,False,ok,uncapped,sweep,: {LogFile}. The error was: {ErrorMessage}. Please make sure that 'Local Service' has permission to write to the file or directory.,"{ErrorMessage, LogFile}"
file,write,Microsoft-Windows-Time-Service,20,System,log,W11+W2022,False,ok,uncapped,sweep,Logging was requested; but the time service encountered an error while trying to write to the log file: {LogFile}. The error was: {ErrorMessage},"{ErrorMessage, LogFile}"
file,write,Microsoft-Windows-VHDMP,9,Microsoft-Windows-VHDMP/Operational,log,W11+W2022,False,ok,uncapped,sweep,The VHD file {VhdFileName} has been modified without updating its associated change tracking file. Because the consistency of the change tracking information cannot be ensured; the ch,{VhdFileName}
file,write,Microsoft-Windows-VHDMP,10,Microsoft-Windows-VHDMP/Operational,log,W11+W2022,False,ok,uncapped,sweep,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. C,"{Status, VhdFileName}"
file,write,Microsoft-Windows-VHDMP,208,Microsoft-Windows-VHDMP/Operational,log,W11+W2022,False,ok,uncapped,sweep,Change Tracking has been enabled for the VHD {VhdFileName} ({VirtualDisk}) with log file {LogFileName}.,"{LogFileName, VhdFileName, VirtualDisk}"
file,write,Microsoft-Windows-VHDMP,210,Microsoft-Windows-VHDMP/Operational,log,W11+W2022,False,ok,uncapped,sweep,Change Tracking for the VHD {VirtualDisk} to the log file {LogFileName} has been stopped due to the error,"{LogFileName, Status, VirtualDisk}"
flow,content,Microsoft-Windows-Application Server-Applications,3343,Debug,log,W2022,False,ok,uncapped,sweep,Connection established.,{}
flow,content,Microsoft-Windows-Biometrics,1607,Microsoft-Windows-Biometrics/Operational,log,W11+W2022,False,ok,uncapped,sweep,The Windows Biometric Service secure componets successfully established a secure connection with sensor: {BiometricSensor}.,{BiometricSensor}
flow,content,Microsoft-Windows-Bluetooth-Policy,9,Microsoft-Windows-Bluetooth-Policy/Operational,log,W11+W2022,False,ok,uncapped,sweep,A connection to a remote device {bthAddr} was successfully established.,{bthAddr}
flow,content,Microsoft-Windows-DfsSvc,1073756332,,etw,W11+W2022,False,ok,uncapped,sweep,DFS re-established a connection to the PDC to initiate Domain DFS operations.,{}
flow,content,Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider,3001,Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational,log,W11+W2022,False,ok,uncapped,sweep,Failed to connect to the remote server {Hostname} at the URL path {Url} due to lack of network access.,"{Hostname, Url}"
flow,content,Microsoft-Windows-Help,1001,Microsoft-Windows-Help/Operational,log,W11+W2022,False,ok,uncapped,sweep,Connection to the server could not be established,{}
flow,content,Microsoft-Windows-Immersive-Shell,7214,Microsoft-Windows-TWinUI/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Connection Established to Instrumentation Endpoint - Endpoint Id: {Endpoint Code}; Host Name: {Hostname}; Object Name: {Ob,"{Hostname, ObjectName, UserAgent}"
flow,content,Microsoft-Windows-Kernel-Network,15,Microsoft-Windows-Kernel-Network/Analytic,analytic,W11+W2022,False,ok,uncapped,sweep,TCPv4: Connection established between {saddr}:{sport} and {daddr}:{dport}.,"{daddr, dport, saddr, sport}"
flow,content,Microsoft-Windows-Kernel-Network,31,Microsoft-Windows-Kernel-Network/Analytic,analytic,W11+W2022,False,ok,uncapped,sweep,TCPv6: Connection established between {saddr}:{sport} and {daddr}:{dport}.,"{daddr, dport, saddr, sport}"
flow,content,Microsoft-Windows-MPRMSG,20011,,etw,W11+W2022,False,ok,uncapped,sweep,The user connected to port {param1} has been disconnected due to a critical network error on the local network.,{param1}
flow,content,Microsoft-Windows-MPRMSG,20012,,etw,W11+W2022,False,ok,uncapped,sweep,The user connected to port {param1} has been disconnected due to a critical network error on the async network.,{param1}
flow,content,Microsoft-Windows-MPRMSG,20053,,etw,W11+W2022,False,ok,uncapped,sweep,The user {param1} established a NetBIOS session between the remote workstation {param2} and the network server {param3}.,"{param1, param2, param3}"
flow,content,Microsoft-Windows-MPRMSG,20165,,etw,W11+W2022,False,ok,uncapped,sweep,A connection has been established on port {param1} using interface {param2}; but no IP address was obtained.,"{param1, param2}"
flow,content,Microsoft-Windows-MPRMSG,20166,,etw,W11+W2022,False,ok,uncapped,sweep,A connection has been established on port {param1} using interface {param2}; but the remote side got no IP address.,"{param1, param2}"
flow,content,Microsoft-Windows-MPRMSG,20184,,etw,W11+W2022,False,ok,uncapped,sweep,RoutingDomainID- {param1}: Interface {param2} is unreachable because it is not currently connected to the network.,"{param1, param2}"
flow,content,Microsoft-Windows-MPRMSG,20209,,etw,W11+W2022,False,ok,uncapped,sweep,A connection between the VPN server and the VPN client {param1} has been established; but the VPN connection cannot be completed. The most common cause for this is that a firewall or r,{param1}
flow,content,Microsoft-Windows-MPRMSG,20253,,etw,W11+W2022,False,ok,uncapped,sweep,RoutingDomainID- {param1}: CoId={param2}: The user {param3} connected to port {param4} has been disconnected because no network protocols were successfully negotiated.,"{param1, param2, param3, param4}"
flow,content,Microsoft-Windows-MPRMSG,20267,,etw,W11+W2022,False,ok,uncapped,sweep,CoID={param1}: The user {param2} successfully established a connection to {param3} using the device {param4}.,"{param1, param2, param3, param4}"
flow,content,Microsoft-Windows-MediaFoundation-Performance,4075,Media Foundation Performance,log,W11+W2022,False,ok,uncapped,sweep,Network Channel Begin Connect Tag={tag} Object={object} Byte Count={bytes} hr={hr},"{bytes, hr, object, tag}"
flow,content,Microsoft-Windows-MediaFoundation-Performance,4076,Media Foundation Performance,log,W11+W2022,False,ok,uncapped,sweep,Network Channel End Connect Tag={tag} Object={object} Byte Count={bytes} hr={hr},"{bytes, hr, object, tag}"
flow,content,Microsoft-Windows-MediaFoundation-Performance,4089,Media Foundation Performance,log,W11+W2022,False,ok,uncapped,sweep,Network Session Begin Connect Tag={tag} Object={object} Byte hr={hr},"{hr, object, tag}"
flow,content,Microsoft-Windows-MediaFoundation-Performance,4090,Media Foundation Performance,log,W11+W2022,False,ok,uncapped,sweep,Network Session End Connect Tag={tag} Object={object} Byte hr={hr},"{hr, object, tag}"
flow,content,Microsoft-Windows-MediaFoundation-Performance,4124,Media Foundation Performance,log,W11+W2022,False,ok,uncapped,sweep,Network Source Stream Begin Connect Tag={tag} Object ={object} Arg1={arg1} Arg2={arg2},"{arg1, arg2, object, tag}"
flow,content,Microsoft-Windows-MediaFoundation-Performance,4125,Media Foundation Performance,log,W11+W2022,False,ok,uncapped,sweep,Network Source Stream End Connect Tag={tag} Object ={object} Arg1={arg1} Arg2={arg2},"{arg1, arg2, object, tag}"
flow,content,Microsoft-Windows-Mprddm,1,Notification Channel,log,W11+W2022,False,ok,uncapped,sweep,Connect Notification for a VPN connection,{}
flow,content,Microsoft-Windows-NWiFi,20017,Microsoft-Windows-NWiFi/Diagnostic,log,W11,False,ok,uncapped,sweep,Microsoft-Windows-NWiFi Connect to same network on resume Start,{}
flow,content,Microsoft-Windows-NetworkProfile,10000,Microsoft-Windows-NetworkProfile/Operational,log,W11+W2022,False,ok,uncapped,sweep,Network Connected Name: {Name} Desc: {Description} Type: {Type} State: {State} Category: {Category},"{Category, Description, Name, State, Type}"
flow,content,Microsoft-Windows-NetworkProfile,10003,Microsoft-Windows-NetworkProfile/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Posting Network Connected Event Type: {NetworkProfileEventState} ProfileID: {Guid},"{Guid, NetworkProfileEventState}"
flow,content,Microsoft-Windows-NetworkProfile,10004,Microsoft-Windows-NetworkProfile/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Posted Network Connected Event Type: {NetworkProfileEventState} ProfileID: {Guid},"{Guid, NetworkProfileEventState}"
flow,content,Microsoft-Windows-OtpCredentialProviderEvt,10000,Microsoft-Windows-OtpCredentialProvider/Operational,log,W11+W2022,False,ok,uncapped,sweep,A connection cannot be established to Remote Access server {serverAddress} using base path {path} and port ({port}). Error code: {errC,"{errCode, path, port, serverAddress}"
flow,content,Microsoft-Windows-OtpCredentialProviderEvt,10013,Microsoft-Windows-OtpCredentialProvider/Operational,log,W11+W2022,False,ok,uncapped,sweep,A connection with the domain controller for the purpose of OTP authentication cannot be established. Error code: 0x{errorCode}.,{errorCode}
flow,content,Microsoft-Windows-OtpCredentialProviderEvt,10018,Microsoft-Windows-OtpCredentialProvider/Operational,log,W11+W2022,False,ok,uncapped,sweep,cannot be accessed over the first DirectAccess tunnel or the connection to the CA server cannot be established.,"{CAName, OTPUserName}"
flow,content,Microsoft-Windows-PushNotifications-Platform,1021,Microsoft-Windows-PushNotifications-Platform/Operational,log,W11+W2022,False,ok,uncapped,sweep,The Connection Manager has failed to connect: {ErrorCode}.,{ErrorCode}
flow,content,Microsoft-Windows-PushNotifications-Platform,1234,Microsoft-Windows-PushNotifications-Platform/Debug,analytic,W11+W2022,False,ok,uncapped,sweep,{ConnectionType} TCP connection established over {ProtocolType}.,"{ConnectionType, ProtocolType}"
flow,content,Microsoft-Windows-PushNotifications-Platform,1248,Microsoft-Windows-PushNotifications-Platform/Admin,log,W11+W2022,False,ok,uncapped,sweep,n Service ({HostName}:{Port}) failed because the proxy host detected ({ProxyHostName}) could not be connected to. The HTTP request failed with HTTP Status: {HttpStatus}.,"{HostName, HttpStatus, Port, ProxyHostName}"
flow,content,Microsoft-Windows-RemoteApp and Desktop Connections,1014,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,log,W2022,False,ok,uncapped,sweep,The credentials that were used to connect to {Name} did not work.Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {Er,"{ErrorCode, ErrorCodeAdditional, FeedURL, Name}"
flow,content,Microsoft-Windows-RemoteApp and Desktop Connections,1015,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,log,W2022,False,ok,uncapped,sweep,The credentials that were used to connect to {Name} did not work.Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {Er,"{ErrorCode, ErrorCodeAdditional, FeedURL, Name}"
flow,content,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,289,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,log,W11+W2022,False,ok,uncapped,sweep,Got UDP reverse connect request to {URL} port {Port} connection id {ConnectionID}.,"{ConnectionID, Port, URL}"
flow,content,Microsoft-Windows-Runtime-Networking,66,Microsoft-Windows-Runtime-Networking/Tracing,log,W11+W2022,False,ok,uncapped,sweep,Socket connection established: {connectorType}.,{connectorType}
flow,content,Microsoft-Windows-SMBClient,30806,Microsoft-Windows-SMBClient/Connectivity,log,W11+W2022,False,ok,uncapped,sweep,The client re-established its session to the server.Server name: {ServerName}Server address: {Address}!S!Session ID: {Session,"{Address, ServerName, SessionId}"
flow,content,Microsoft-Windows-SMBClient,30808,Microsoft-Windows-SMBClient/Connectivity,log,W11+W2022,False,ok,uncapped,sweep,The connection to the share was re-established.Share name: {ServerName}Server address: {Address}!S!Session ID: {SessionId}Tree ID: {TreeId}Guidanc,"{Address, ServerName, SessionId, TreeId}"
flow,content,Microsoft-Windows-SMBClient,30818,Microsoft-Windows-SMBClient/Connectivity,log,W11+W2022,False,ok,uncapped,sweep,RDMA interfaces are available but the client failed to connect to the server over RDMA transport.Server name: {ServerName}Guidance:Both client and server have RDM,{ServerName}
flow,content,Microsoft-Windows-SMBClient,30821,Microsoft-Windows-SMBClient/Connectivity,log,W11+W2022,False,ok,uncapped,sweep,using TCP (first contacting port 135; then contacting an endpoint port above 1023). The attempt to connect to the destination server failed; which is typically due to a network configuration issue. Fo,"{Name, Status}"
flow,content,Microsoft-Windows-SMBDirect,303,Microsoft-Windows-SMBDirect/Debug,analytic,W2022,False,ok,uncapped,sweep,Timed out while waiting for connection establishment to complete - cancelling connect. Socket = {SocketID} Local = {LocalAddress} Remote = {RemoteAddress},"{LocalAddress, RemoteAddress, SocketID}"
flow,content,Microsoft-Windows-SMBServer,1913,Microsoft-Windows-SMBServer/Operational,log,W11,False,ok,priority,sweep,The SMB connection was successfully established.Endpoint Name: {EndpointName}Transport: {ConnectionType}Server socket address: {ServerSocketAddress,"{ClientSocketAddress, ConnectionId, ConnectionType, EndpointName, EndpointNameLength, ServerSocketAddress}"
flow,content,Microsoft-Windows-Security-Auditing,4650,Security,log,W11+W2022,False,ok,priority,sweep,An IPsec main mode security association was established. Extended mode was not enabled. Certificate authentication was not used.Local Endpoint: Principal,"{KeyModName, LocalAddress, LocalKeyModPort, LocalMMPrincipalName, MMAuthMethod, MMCipherAlg, RemoteAddress, RemoteKeyModPort, RemoteMMPrincipalName}"
flow,content,Microsoft-Windows-Security-Auditing,4651,Security,log,W11+W2022,False,ok,priority,sweep,An IPsec main mode security association was established. Extended mode was not enabled. A certificate was used for authentication.Local Endpoint: Principa,"{LocalAddress, LocalMMCertHash, LocalMMIssuingCA, LocalMMPrincipalName, LocalMMRootCA, RemoteMMCertHash, RemoteMMIssuingCA, RemoteMMPrincipalName, RemoteMMRootCA}"
flow,content,Microsoft-Windows-Security-Auditing,4979,Security,log,W11+W2022,False,ok,priority,sweep,IPsec main mode and extended mode security associations were established.Main Mode Local Endpoint: Principal Name: {LocalMMPrincipalName} Network Address: {LocalAddress} K,"{LocalAddress, LocalKeyModPort, LocalMMPrincipalName, MMAuthMethod, MMCipherAlg, MMIntegrityAlg, RemoteAddress, RemoteKeyModPort, RemoteMMPrincipalName}"
flow,content,Microsoft-Windows-Security-Auditing,4980,Security,log,W11+W2022,False,ok,priority,sweep,IPsec main mode and extended mode security associations were established.Main Mode Local Endpoint: Principal Name: {LocalMMPrincipalName} Network Address: {LocalAddress} K,"{LocalAddress, LocalKeyModPort, LocalMMPrincipalName, MMAuthMethod, MMCipherAlg, MMIntegrityAlg, RemoteAddress, RemoteKeyModPort, RemoteMMPrincipalName}"
